,Peak CCU,DLC count,Metacritic score,User score,Positive,Negative,Achievements,Recommendations,Average playtime forever,Median playtime forever
61670,0,0,0,0,0,0,0,0,0,0
61671,0,0,0,0,0,0,5,0,0,0
61672,1,0,0,0,1,0,27,0,0,0
61673,0,0,0,0,0,0,0,0,0,0
61674,0,0,0,0,0,0,3,0,0,0
61675,0,0,0,0,0,0,7,0,0,0
61676,0,0,0,0,2,0,1,0,0,0
61677,2,0,0,0,10,1,0,0,0,0
61678,2,0,0,0,1,0,0,0,0,0
61679,0,0,0,0,0,0,18,0,0,0
61680,0,0,0,0,9,0,0,0,0,0
61681,0,0,0,0,0,0,0,0,0,0
61682,0,0,0,0,0,0,20,0,0,0
61683,94,0,0,0,34,5,0,0,0,0
61684,1,0,0,0,0,1,5,0,0,0
61685,0,0,0,0,0,0,20,0,0,0
61686,0,0,0,0,0,0,0,0,0,0
61687,0,0,0,0,0,0,0,0,0,0
61688,0,0,0,0,0,0,0,0,0,0
61689,0,0,0,0,1,0,0,0,0,0
61690,0,0,0,0,0,0,0,0,0,0
61691,0,0,0,0,1,1,9,0,0,0
61692,0,0,0,0,0,0,0,0,0,0
61693,19,0,0,0,5,1,79,0,0,0
61694,0,0,0,0,0,0,0,0,0,0
61695,0,0,0,0,0,0,0,0,0,0
61696,0,0,0,0,0,0,0,0,0,0
61697,0,0,0,0,0,0,0,0,0,0
61698,0,0,0,0,0,0,30,0,0,0
61699,3,0,0,0,4,5,35,0,0,0
61700,0,0,0,0,0,0,16,0,0,0
61701,27,0,0,0,6,1,22,0,0,0
61702,1710,1,0,0,311,56,0,354,0,0
61703,1623,0,0,0,235,202,0,427,0,0
61704,0,0,0,0,0,0,0,0,0,0
61705,2,0,0,0,49,23,0,0,0,0
61706,0,0,0,0,0,0,31,0,0,0
61707,15,0,0,0,12,2,0,0,0,0
61708,3,0,0,0,6,0,13,0,0,0
61709,0,0,0,0,0,0,0,0,0,0
61710,0,0,0,0,0,0,0,0,0,0
61711,0,0,0,0,1,0,0,0,0,0
61712,0,0,0,0,0,0,58,0,0,0
61713,0,0,0,0,0,0,18,0,0,0
61714,10,0,0,0,0,0,0,0,0,0
61715,0,0,0,0,0,0,0,0,0,0
61716,0,0,0,0,14,0,1,0,0,0
61717,3,0,0,0,0,0,0,0,0,0
61718,6,1,0,0,3,0,0,0,0,0
61719,0,0,0,0,0,0,0,0,0,0
61720,0,0,0,0,2,0,0,0,0,0
61721,0,0,0,0,4,0,0,0,0,0
61722,0,0,0,0,0,0,3,0,0,0
61723,0,0,0,0,0,0,0,0,0,0
61724,0,0,0,0,0,0,0,0,0,0
61725,0,0,0,0,0,0,0,0,0,0
61726,0,0,0,0,0,0,0,0,0,0
61727,0,0,0,0,0,0,17,0,0,0
61728,0,0,0,0,0,0,0,0,0,0
61729,2,0,0,0,7,0,0,0,0,0
61730,0,0,0,0,0,0,0,0,0,0
61731,0,0,0,0,0,0,38,0,0,0
61732,0,0,0,0,0,4,0,0,0,0
61733,0,0,0,0,0,0,22,0,0,0
61734,0,0,0,0,0,0,0,0,0,0
61735,0,0,0,0,0,0,0,0,0,0
61736,5795,0,0,0,558,150,46,738,116,219
61737,1,0,0,0,3,0,0,0,0,0
61738,0,0,0,0,0,0,0,0,0,0
61739,1,0,0,0,2,1,0,0,0,0
61740,0,0,0,0,0,0,0,0,0,0
61741,3942,0,0,0,936,294,12,1175,166,166
61742,0,0,0,0,0,0,0,0,0,0
61743,0,0,0,0,0,0,18,0,0,0
61744,0,0,0,0,0,0,1,0,0,0
61745,0,0,0,0,0,0,20,0,0,0
61746,0,0,0,0,0,0,5,0,0,0
61747,0,0,0,0,21,4,24,0,0,0
61748,0,0,0,0,18,2,10,0,0,0
61749,0,0,0,0,0,0,27,0,0,0
61750,0,1,0,0,19,0,15,0,0,0
61751,0,0,0,0,0,0,0,0,0,0
61752,0,0,0,0,8,3,8,0,0,0
61753,11,0,0,0,0,0,46,0,0,0
61754,0,0,0,0,0,0,10,0,0,0
61755,0,0,0,0,0,0,0,0,0,0
61756,13,0,0,0,13,0,0,0,0,0
61757,0,0,0,0,0,0,0,0,0,0
61758,0,0,0,0,0,0,100,0,0,0
61759,11,0,0,0,27,8,0,0,0,0
61760,0,1,0,0,0,0,0,0,0,0
61761,21,0,0,0,9,2,14,0,0,0
61762,0,0,0,0,0,0,0,0,0,0
61763,0,0,0,0,0,0,0,0,0,0
61764,0,0,0,0,0,0,0,0,0,0
61765,0,0,0,0,0,0,26,0,0,0
61766,0,0,0,0,0,0,10,0,0,0
61767,0,0,0,0,0,0,6,0,0,0
61768,0,0,0,0,0,0,0,0,0,0
61769,4,0,0,0,11,0,0,0,0,0
61770,86,0,0,0,59,67,0,124,0,0
61771,0,0,0,0,44,10,18,0,0,0
61772,0,0,0,0,2,0,0,0,0,0
61773,0,0,0,0,0,0,10,0,0,0
61774,0,0,0,0,0,0,4,0,0,0
61775,0,0,0,0,0,0,0,0,0,0
61776,0,0,0,0,0,0,8,0,0,0
61777,13,0,0,0,18,0,0,0,0,0
61778,0,0,0,0,0,0,0,0,0,0
61779,0,0,0,0,2,0,11,0,0,0
61780,1,0,0,0,1,1,0,0,0,0
61781,0,0,0,0,0,0,0,0,0,0
61782,0,0,0,0,0,0,0,0,0,0
61783,0,0,0,0,1,0,0,0,0,0
61784,0,0,0,0,5,0,50,0,0,0
61785,0,0,0,0,0,0,0,0,0,0
61786,0,0,0,0,0,0,0,0,0,0
61787,0,0,0,0,0,0,0,0,0,0
61788,0,0,0,0,0,0,0,0,0,0
61789,0,0,0,0,0,0,12,0,25,25
61790,0,0,0,0,0,0,10,0,0,0
61791,280,0,0,0,43,7,0,0,0,0
61792,0,0,0,0,0,0,4,0,0,0
61793,0,0,0,0,1,0,0,0,0,0
61794,0,0,0,0,0,0,10,0,0,0
61795,0,0,0,0,0,0,0,0,0,0
61796,0,0,0,0,0,1,0,0,0,0
61797,30,0,0,0,66,33,0,0,0,0
61798,12,0,0,0,6,0,0,0,0,0
61799,0,0,0,0,0,4,0,0,0,0
61800,1,0,0,0,0,0,0,0,0,0
61801,2,0,0,0,0,0,7,0,0,0
61802,247,0,0,0,99,21,0,121,0,0
61803,0,0,0,0,0,0,0,0,0,0
61804,0,0,0,0,0,0,0,0,0,0
61805,0,0,0,0,0,0,64,0,0,0
61806,561,66,0,0,161,22,53,151,0,0
61807,0,0,0,0,0,0,0,0,0,0
61808,2,0,0,0,0,0,0,0,0,0
61809,201,0,0,0,286,28,0,310,0,0
61810,0,0,0,0,1,0,11,0,0,0
61811,14,0,0,0,45,22,8,0,0,0
61812,1,0,0,0,3,1,10,0,0,0
61813,0,0,0,0,0,0,18,0,0,0
61814,0,0,0,0,2,1,0,0,0,0
61815,0,0,0,0,0,0,0,0,0,0
61816,0,0,0,0,0,0,10,0,0,0
61817,0,0,0,0,0,0,10,0,0,0
61818,0,0,0,0,1,1,0,0,0,0
61819,0,0,0,0,0,0,0,0,0,0
61820,0,0,0,0,0,0,0,0,0,0
61821,0,0,0,0,0,0,0,0,0,0
61822,4,0,0,0,4,2,0,0,0,0
61823,5,0,0,0,3,3,70,0,0,0
61824,0,0,0,0,0,2,0,0,0,0
61825,0,0,0,0,18,53,0,0,0,0
61826,0,0,0,0,0,0,0,0,0,0
61827,0,2,0,0,0,0,25,0,0,0
61828,2,0,0,0,7,0,20,0,0,0
61829,1166,1,0,0,119,36,37,156,124,124
61830,0,0,0,0,498,56,43,601,0,0
61831,0,2,0,0,0,0,30,0,0,0
61832,0,0,0,0,0,0,0,0,0,0
61833,0,0,0,0,0,0,0,0,0,0
61834,0,0,0,0,0,0,0,0,0,0
61835,0,0,0,0,7,0,12,0,0,0
61836,0,0,0,0,0,0,5,0,0,0
61837,0,0,0,0,0,0,0,0,0,0
61838,0,0,0,0,2,0,11,0,0,0
61839,0,0,0,0,0,0,0,0,0,0
61840,0,0,0,0,19,0,10,0,0,0
61841,1,0,0,0,0,0,0,0,0,0
61842,0,0,0,0,0,0,0,0,0,0
61843,0,0,0,0,0,0,25,0,0,0
61844,0,0,0,0,2,0,26,0,0,0
61845,0,1,0,0,0,0,10,0,0,0
61846,0,0,0,0,0,0,5,0,0,0
61847,6,1,0,0,49,8,3,0,0,0
61848,0,0,0,0,0,0,0,0,0,0
61849,0,0,0,0,0,0,4,0,0,0
61850,0,0,0,0,0,0,8,0,0,0
61851,0,0,0,0,0,0,0,0,0,0
61852,0,0,0,0,0,0,50,0,0,0
61853,0,0,0,0,0,0,0,0,0,0
61854,8,0,0,0,67,3,0,0,0,0
61855,0,0,0,0,0,0,0,0,0,0
61856,1,0,0,0,5,2,72,0,0,0
61857,1,0,0,0,2,0,0,0,0,0
61858,0,0,0,0,0,0,0,0,0,0
61859,0,0,0,0,1,0,0,0,0,0
61860,0,0,0,0,0,0,11,0,0,0
61861,0,0,0,0,1,0,0,0,0,0
61862,0,0,0,0,0,0,0,0,0,0
61863,0,0,0,0,0,0,0,0,0,0
61864,1,0,0,0,0,1,7,0,0,0
61865,0,0,0,0,2,0,13,0,0,0
61866,0,0,0,0,0,0,0,0,0,0
61867,0,0,0,0,0,0,26,0,0,0
61868,0,0,0,0,0,0,8,0,0,0
61869,0,0,0,0,0,0,0,0,0,0
61870,192,0,0,0,50,6,6,0,0,0
61871,0,0,0,0,2,0,0,0,0,0
61872,0,0,0,0,0,0,0,0,0,0
61873,0,0,0,0,0,0,0,0,0,0
61874,0,0,0,0,0,0,0,0,0,0
61875,0,0,0,0,0,0,0,0,0,0
61876,0,0,0,0,0,0,3,0,0,0
61877,0,0,0,0,0,0,0,0,0,0
61878,0,0,0,0,0,0,20,0,0,0
61879,0,0,0,0,0,0,0,0,0,0
61880,0,0,0,0,0,0,0,0,0,0
61881,0,0,0,0,0,0,0,0,0,0
61882,0,0,0,0,0,0,6,0,0,0
61883,749,0,0,0,86,5,29,0,0,0
61884,0,0,0,0,0,0,0,0,0,0
61885,0,0,0,0,0,0,0,0,0,0
61886,0,0,0,0,0,0,0,0,0,0
61887,0,0,0,0,0,0,0,0,0,0
61888,0,0,0,0,0,0,0,0,0,0
61889,1194,1,0,0,677,106,21,744,163,192
61890,0,0,0,0,0,0,38,0,0,0
61891,0,0,0,0,0,0,0,0,0,0
61892,0,0,0,0,0,0,12,0,0,0
61893,2,0,0,0,0,0,0,0,0,0
61894,3,1,0,0,3,0,5,0,0,0
61895,0,0,0,0,4,0,0,0,0,0
61896,0,0,0,0,0,0,0,0,0,0
61897,2,0,0,0,7,0,40,0,0,0
61898,0,0,0,0,1,0,45,0,0,0
61899,0,1,0,0,3,1,0,0,0,0
61900,0,0,0,0,0,0,0,0,0,0
61901,0,0,0,0,0,0,0,0,0,0
61902,2459,0,0,0,334,118,33,449,0,0
61903,0,0,0,0,0,0,5,0,0,0
61904,0,0,0,0,0,1,0,0,0,0
61905,164,0,0,0,36,13,0,0,0,0
61906,2,0,0,0,6,0,0,0,0,0
61907,0,0,0,0,1,0,24,0,0,0
61908,4,0,0,0,8,0,0,0,0,0
61909,7,1,0,0,21,0,0,0,0,0
61910,0,0,0,0,0,0,6,0,0,0
61911,0,0,0,0,0,0,4,0,0,0
61912,0,0,0,0,2,1,1,0,0,0
61913,0,0,0,0,0,0,0,0,0,0
61914,42,0,0,0,2,2,0,0,0,0
61915,3,0,0,0,1,0,0,0,0,0
61916,1,0,0,0,1,0,7,0,0,0
61917,0,0,0,0,3,0,0,0,0,0
61918,0,0,0,0,0,0,0,0,0,0
61919,0,0,0,0,0,0,0,0,0,0
61920,0,0,0,0,0,0,0,0,0,0
61921,0,0,0,0,1,2,0,0,0,0
61922,0,0,0,0,0,0,0,0,0,0
61923,0,0,0,0,0,0,51,0,0,0
61924,0,0,0,0,3,0,0,0,0,0
61925,0,0,0,0,1,0,10,0,0,0
61926,0,0,0,0,0,0,0,0,0,0
61927,0,0,0,0,0,0,0,0,0,0
61928,2,0,0,0,10,1,0,0,0,0
61929,0,0,0,0,0,0,0,0,0,0
61930,0,0,0,0,2,0,33,0,0,0
61931,0,0,0,0,0,0,0,0,0,0
61932,0,0,0,0,3,0,1,0,0,0
61933,0,0,0,0,1,0,5,0,0,0
61934,0,0,0,0,1,0,0,0,0,0
61935,0,0,0,0,0,0,0,0,0,0
61936,0,0,0,0,11,4,0,0,0,0
61937,0,0,0,0,0,0,0,0,0,0
61938,0,0,0,0,0,0,0,0,0,0
61939,0,0,0,0,0,0,0,0,0,0
61940,1,0,0,0,8,0,2,0,0,0
61941,0,0,0,0,0,0,0,0,0,0
61942,0,0,0,0,0,0,2,0,0,0
61943,0,3,80,0,122,22,10,127,0,0
61944,0,0,0,0,0,0,0,0,0,0
61945,0,0,0,0,1,0,0,0,0,0
61946,0,0,0,0,0,0,0,0,0,0
61947,1,0,0,0,0,0,23,0,0,0
61948,0,0,0,0,0,0,0,0,0,0
61949,0,0,0,0,0,0,6,0,0,0
61950,0,0,0,0,7,1,20,0,0,0
61951,0,2,0,0,0,1,0,0,0,0
61952,0,0,0,0,4,0,0,0,0,0
61953,0,0,0,0,0,0,0,0,0,0
61954,0,0,0,0,0,0,3,0,0,0
61955,0,0,0,0,0,0,0,0,0,0
61956,0,0,0,0,3,0,12,0,0,0
61957,0,0,0,0,0,0,8,0,0,0
61958,0,0,0,0,0,0,0,0,0,0
61959,0,0,0,0,0,0,0,0,0,0
61960,0,0,0,0,0,0,0,0,0,0
61961,0,0,0,0,6,0,0,0,0,0
61962,0,0,0,0,0,0,0,0,0,0
61963,0,0,0,0,0,0,0,0,0,0
61964,0,0,0,0,0,0,0,0,0,0
61965,26,2,0,0,113,10,31,110,0,0
61966,0,1,0,0,0,0,0,0,0,0
61967,1,0,0,0,1,0,0,0,0,0
61968,0,0,0,0,0,0,39,0,0,0
61969,3,0,0,0,11,0,9,0,0,0
61970,2,0,0,0,7,1,0,0,0,0
61971,39,0,0,0,0,0,45,0,0,0
61972,0,0,0,0,1,0,0,0,0,0
61973,1,0,0,0,0,1,0,0,0,0
61974,0,0,0,0,0,0,0,0,0,0
61975,0,0,0,0,0,0,0,0,0,0
61976,213,0,0,0,77,64,0,129,0,0
61977,0,0,0,0,156,14,24,161,0,0
61978,0,0,0,0,35,2,13,0,0,0
61979,0,0,0,0,0,1,6,0,0,0
61980,0,0,0,0,3,0,0,0,0,0
61981,14,0,0,0,17,1,28,0,0,0
61982,0,0,0,0,1,0,0,0,0,0
61983,0,0,0,0,0,0,0,0,0,0
61984,1844,0,0,0,210,11,26,234,283,302
61985,0,0,0,0,0,0,0,0,0,0
61986,1,0,0,0,9,0,34,0,0,0
61987,0,0,0,0,0,0,0,0,0,0
61988,0,0,0,0,0,0,0,0,0,0
61989,0,0,0,0,0,0,0,0,0,0
61990,3,0,0,0,5,0,0,0,0,0
61991,3,0,0,0,6,0,0,0,0,0
61992,0,0,0,0,0,0,0,0,0,0
61993,0,0,0,0,18,0,57,0,0,0
61994,1,0,0,0,0,0,0,0,0,0
61995,0,0,0,0,3,0,19,0,0,0
61996,0,1,0,0,11,0,12,0,0,0
61997,0,0,0,0,1,0,5,0,0,0
61998,0,0,0,0,8,2,22,0,0,0
61999,0,0,0,0,0,0,8,0,0,0
62000,2,0,0,0,3,1,0,0,0,0
62001,0,0,0,0,0,0,0,0,0,0
62002,3036,1,0,0,1351,267,18,496,109,145
62003,0,0,0,0,0,2,0,0,0,0
62004,0,0,0,0,0,0,41,0,0,0
62005,0,0,0,0,0,0,13,0,0,0
62006,0,0,0,0,0,0,0,0,0,0
62007,0,0,0,0,0,0,0,0,0,0
62008,0,0,0,0,0,0,0,0,0,0
62009,0,0,0,0,12,0,3,0,0,0
62010,153,0,0,0,12,10,36,0,0,0
62011,3,0,0,0,0,0,20,0,0,0
62012,3,0,0,0,4,3,0,0,0,0
62013,0,0,0,0,0,0,17,0,0,0
62014,0,0,0,0,0,0,60,0,0,0
62015,4,0,0,0,0,0,10,0,0,0
62016,0,0,0,0,0,0,0,0,0,0
62017,0,0,0,0,0,0,0,0,0,0
62018,0,0,0,0,0,0,0,0,0,0
62019,1,0,0,0,13,0,38,0,0,0
62020,0,0,0,0,1,0,13,0,0,0
62021,0,0,0,0,0,0,2,0,0,0
62022,0,0,0,0,0,0,0,0,0,0
62023,0,0,0,0,0,2,0,0,0,0
62024,0,1,0,0,0,0,14,0,0,0
62025,0,0,0,0,0,0,0,0,0,0
62026,0,0,0,0,0,0,0,0,0,0
62027,0,1,0,0,0,0,9,0,0,0
62028,1,0,0,0,4,1,0,0,0,0
62029,0,0,0,0,0,0,0,0,0,0
62030,0,0,0,0,152,15,35,160,0,0
62031,0,0,0,0,0,0,0,0,0,0
62032,0,0,0,0,0,0,13,0,0,0
62033,283,0,0,0,168,1,47,190,0,0
62034,0,0,0,0,12,0,0,0,0,0
62035,0,1,0,0,0,0,4,0,0,0
62036,0,0,0,0,0,0,0,0,0,0
62037,6,0,0,0,0,0,0,0,0,0
62038,0,0,0,0,0,0,0,0,0,0
62039,8,0,0,0,1,6,0,0,0,0
62040,0,0,0,0,0,0,0,0,0,0
62041,0,0,0,0,0,0,0,0,0,0
62042,0,0,0,0,1,0,15,0,0,0
62043,0,0,0,0,0,0,0,0,0,0
62044,0,0,0,0,0,0,0,0,0,0
62045,0,0,0,0,1,0,0,0,0,0
62046,0,0,0,0,2,0,19,0,0,0
62047,0,0,0,0,0,0,0,0,0,0
62048,23,0,0,0,13,1,18,0,0,0
62049,0,0,0,0,4,0,0,0,0,0
62050,0,0,0,0,9,0,12,0,0,0
62051,0,0,0,0,1,1,0,0,0,0
62052,0,0,0,0,0,0,0,0,0,0
62053,0,0,0,0,0,0,0,0,0,0
62054,0,0,0,0,0,0,0,0,0,0
62055,0,0,0,0,2,0,17,0,0,0
62056,0,0,0,0,0,0,0,0,0,0
62057,1567,0,0,0,2492,268,36,2692,152,179
62058,0,0,0,0,0,0,0,0,0,0
62059,0,0,0,0,0,0,4,0,0,0
62060,0,0,0,0,0,0,0,0,0,0
62061,1,0,0,0,1,0,5,0,0,0
62062,6,0,0,0,10,0,5,0,0,0
62063,0,0,0,0,1,0,25,0,0,0
62064,5,0,0,0,7,0,100,0,0,0
62065,0,0,0,0,0,0,0,0,0,0
62066,0,0,0,0,0,0,0,0,0,0
62067,0,1,0,0,0,0,11,0,0,0
62068,0,0,0,0,0,0,0,0,0,0
62069,0,0,0,0,0,0,0,0,0,0
62070,0,0,0,0,0,0,0,0,0,0
62071,0,0,0,0,0,0,37,0,0,0
62072,0,0,0,0,0,0,85,0,0,0
62073,284,0,0,0,146,7,15,157,0,0
62074,0,0,0,0,0,0,4,0,0,0
62075,0,0,0,0,0,0,30,0,0,0
62076,32,0,0,0,50,0,26,0,0,0
62077,0,0,0,0,0,0,0,0,0,0
62078,0,0,0,0,23,0,34,0,0,0
62079,0,1,0,0,19,2,10,0,0,0
62080,0,0,0,0,0,0,0,0,0,0
62081,0,0,0,0,0,0,0,0,0,0
62082,5,3,0,0,0,0,29,0,0,0
62083,0,1,0,0,0,0,0,0,0,0
62084,0,0,0,0,0,0,0,0,0,0
62085,0,0,0,0,0,0,20,0,0,0
62086,1,0,0,0,7,1,0,0,0,0
62087,0,0,0,0,3,1,0,0,0,0
62088,0,0,0,0,0,0,17,0,0,0
62089,0,0,0,0,0,0,0,0,0,0
62090,17,0,0,0,50,1,0,0,0,0
62091,1,0,0,0,5,0,0,0,0,0
62092,0,0,0,0,3,1,0,0,0,0
62093,0,0,0,0,0,0,0,0,0,0
62094,0,0,0,0,0,0,0,0,0,0
62095,0,0,0,0,0,0,0,0,0,0
62096,0,0,0,0,3,1,37,0,0,0
62097,0,0,0,0,31,12,18,0,0,0
62098,1,0,0,0,6,1,35,0,0,0
62099,0,0,0,0,0,0,0,0,0,0
62100,0,0,0,0,0,0,5,0,0,0
62101,0,0,0,0,2,0,5,0,0,0
62102,0,0,0,0,0,1,6,0,0,0
62103,0,0,0,0,0,0,0,0,0,0
62104,0,0,0,0,0,0,0,0,0,0
62105,383,0,0,0,121,12,0,135,0,0
62106,0,0,0,0,1,1,0,0,0,0
62107,0,0,0,0,1,0,0,0,0,0
62108,0,0,0,0,18,14,0,0,0,0
62109,0,1,0,0,0,0,3,0,0,0
62110,0,0,0,0,0,0,0,0,0,0
62111,0,0,0,0,0,0,0,0,0,0
62112,0,0,0,0,0,1,0,0,0,0
62113,0,0,0,0,8,2,0,0,0,0
62114,0,0,0,0,0,0,0,0,0,0
62115,0,0,0,0,0,0,64,0,0,0
62116,0,0,0,0,4,0,0,0,0,0
62117,0,0,0,0,1,0,30,0,0,0
62118,0,0,0,0,0,0,0,0,0,0
62119,0,0,0,0,0,0,0,0,0,0
62120,0,0,0,0,0,0,0,0,0,0
62121,0,0,0,0,40,13,0,0,0,0
62122,19,1,0,0,35,5,14,0,0,0
62123,11,0,0,0,22,2,8,0,0,0
62124,3,0,0,0,11,1,44,0,0,0
62125,1,0,0,0,4,0,9,0,0,0
62126,3,0,0,0,0,0,0,0,0,0
62127,0,0,0,0,0,0,6,0,0,0
62128,1,0,0,0,2,0,0,0,0,0
62129,0,0,0,0,1,0,0,0,0,0
62130,0,0,0,0,0,0,10,0,0,0
62131,0,0,0,0,0,0,0,0,0,0
62132,0,0,0,0,0,0,0,0,0,0
62133,0,1,0,0,0,0,0,0,0,0
62134,1,0,0,0,12,1,20,0,0,0
62135,0,0,0,0,0,1,26,0,0,0
62136,0,0,0,0,0,0,24,0,0,0
62137,0,0,0,0,6,0,7,0,0,0
62138,0,0,0,0,1,0,5,0,0,0
62139,0,0,0,0,0,0,0,0,0,0
62140,0,0,0,0,0,0,5,0,0,0
62141,0,0,0,0,2,0,0,0,0,0
62142,0,0,0,0,0,0,0,0,0,0
62143,0,0,0,0,0,0,15,0,0,0
62144,0,0,0,0,34,7,0,0,0,0
62145,0,0,0,0,0,1,0,0,0,0
62146,1,0,0,0,4,1,6,0,0,0
62147,0,0,0,0,1,0,16,0,0,0
62148,0,0,0,0,0,0,0,0,0,0
62149,0,0,0,0,2,1,5,0,0,0
62150,328,0,0,0,45,42,0,0,0,0
62151,5,3,0,0,1,0,32,0,0,0
62152,0,0,0,0,1,0,0,0,0,0
62153,0,1,0,0,0,0,0,0,0,0
62154,0,0,0,0,0,0,0,0,0,0
62155,0,0,0,0,0,0,0,0,0,0
62156,0,1,0,0,19,0,4,0,0,0
62157,2,0,0,0,0,0,31,0,0,0
62158,0,25,0,0,0,0,0,0,0,0
62159,0,0,0,0,0,0,12,0,0,0
62160,0,0,0,0,0,0,36,0,0,0
62161,0,0,0,0,0,0,0,0,0,0
62162,0,1,0,0,0,0,0,0,0,0
62163,0,0,0,0,0,0,0,0,0,0
62164,0,0,0,0,0,0,14,0,0,0
62165,0,1,0,0,0,0,58,0,0,0
62166,0,0,0,0,0,0,0,0,0,0
62167,0,0,0,0,0,0,0,0,0,0
62168,0,0,0,0,17,2,6,0,0,0
62169,0,0,0,0,0,0,39,0,0,0
62170,0,0,0,0,0,1,0,0,0,0
62171,0,0,0,0,0,0,0,0,0,0
62172,1,0,0,0,2,0,26,0,0,0
62173,0,0,0,0,0,1,0,0,0,0
62174,2,0,0,0,0,0,0,0,0,0
62175,0,0,0,0,0,1,0,0,0,0
62176,0,0,0,0,0,0,0,0,0,0
62177,2,0,0,0,0,4,0,0,0,0
62178,0,1,0,0,112,24,54,128,0,0
62179,4,0,0,0,20,0,15,0,0,0
62180,0,0,0,0,0,0,13,0,0,0
62181,3,1,0,0,5,0,11,0,0,0
62182,2,0,0,0,3,0,0,0,0,0
62183,0,0,0,0,1,0,0,0,0,0
62184,0,0,0,0,0,0,0,0,0,0
62185,0,0,0,0,271,30,20,302,122,122
62186,0,0,0,0,23,1,13,0,0,0
62187,0,0,0,0,0,0,0,0,0,0
62188,0,0,0,0,0,0,0,0,0,0
62189,0,0,0,0,45,6,0,0,0,0
62190,1,0,0,0,1,0,0,0,0,0
62191,0,0,0,0,0,0,16,0,0,0
62192,0,0,0,0,32,9,0,0,0,0
62193,0,0,0,0,0,0,3,0,0,0
62194,0,0,0,0,0,0,0,0,0,0
62195,0,0,0,0,1,0,1,0,0,0
62196,0,1,0,0,0,0,0,0,0,0
62197,0,0,0,0,0,0,0,0,0,0
62198,0,0,0,0,0,0,13,0,0,0
62199,0,0,0,0,0,0,0,0,0,0
62200,0,0,0,0,0,0,0,0,0,0
62201,53272,2,0,0,7555,985,37,8649,322,339
62202,0,0,0,0,0,0,0,0,0,0
62203,0,0,0,0,50,3,0,0,0,0
62204,0,0,0,0,0,0,0,0,0,0
62205,0,3,0,0,0,0,0,0,0,0
62206,0,0,0,0,1,2,13,0,0,0
62207,0,1,0,0,59,27,54,0,0,0
62208,0,0,0,0,2,1,0,0,0,0
62209,0,0,0,0,0,0,0,0,0,0
62210,0,0,0,0,0,0,0,0,0,0
62211,0,0,0,0,0,0,0,0,0,0
62212,0,0,0,0,0,0,10,0,0,0
62213,1,0,0,0,1,0,6,0,0,0
62214,4,0,0,0,4,0,0,0,0,0
62215,0,1,0,0,0,0,0,0,0,0
62216,0,0,0,0,0,0,9,0,0,0
62217,0,0,0,0,0,0,0,0,0,0
62218,0,0,0,0,10,1,10,0,0,0
62219,0,0,0,0,0,0,0,0,0,0
62220,0,0,0,0,9,1,4,0,0,0
62221,0,0,0,0,0,0,0,0,0,0
62222,0,0,0,0,22,4,0,0,0,0
62223,111,0,0,0,0,0,37,0,0,0
62224,0,0,0,0,2,0,0,0,0,0
62225,0,0,0,0,0,0,0,137,0,0
62226,1,0,0,0,5,0,17,0,0,0
62227,0,0,0,0,1,0,0,0,0,0
62228,1,0,0,0,8,0,20,0,0,0
62229,0,0,0,0,1,0,0,0,0,0
62230,5,0,0,0,0,0,0,0,0,0
62231,0,0,0,0,0,0,0,0,0,0
62232,2,0,0,0,3,0,23,0,0,0
62233,0,0,0,0,0,0,21,0,0,0
62234,0,0,0,0,0,0,0,0,0,0
62235,0,0,0,0,0,0,0,0,0,0
62236,8,0,0,0,4,1,6,0,0,0
62237,3,0,0,0,11,1,0,0,0,0
62238,0,0,0,0,0,1,0,0,0,0
62239,0,0,0,0,0,0,0,0,0,0
62240,0,0,0,0,0,0,0,0,0,0
62241,0,0,0,0,0,0,0,0,0,0
62242,0,0,0,0,0,0,0,0,0,0
62243,43,0,0,0,0,0,0,171,0,0
62244,0,0,0,0,14,0,4,0,0,0
62245,1,0,0,0,21,0,9,0,0,0
62246,0,0,0,0,0,0,0,0,0,0
62247,0,0,0,0,0,0,0,0,0,0
62248,0,0,0,0,0,0,0,0,0,0
62249,0,0,0,0,0,1,100,0,0,0
62250,0,2,0,0,4,0,0,0,0,0
62251,0,1,0,0,0,0,0,0,0,0
62252,0,0,0,0,0,2,0,0,0,0
62253,1,0,0,0,0,0,0,0,0,0
62254,0,1,0,0,0,0,0,0,0,0
62255,1,0,0,0,11,0,12,0,0,0
62256,0,0,0,0,0,0,0,0,0,0
62257,70,0,0,0,32,4,0,0,0,0
62258,1,0,0,0,1,0,36,0,0,0
62259,0,0,0,0,0,0,19,0,0,0
62260,18,0,0,0,15,2,0,0,0,0
62261,0,0,0,0,0,1,0,0,0,0
62262,1,0,0,0,6,0,0,0,0,0
62263,1,0,0,0,0,0,0,0,0,0
62264,0,0,0,0,0,0,0,0,0,0
62265,0,0,0,0,0,1,0,0,0,0
62266,1,0,0,0,1,2,22,0,0,0
62267,1,0,0,0,0,0,22,0,0,0
62268,0,0,0,0,3,0,10,0,0,0
62269,0,0,0,0,0,0,0,0,0,0
62270,0,0,0,0,0,0,0,0,0,0
62271,20,0,0,0,7,1,56,0,0,0
62272,4,0,0,0,6,1,9,0,0,0
62273,0,0,0,0,6,0,10,0,0,0
62274,0,0,0,0,0,0,0,0,0,0
